,Idx,Código,Município,Escola_resp_Quest,Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Numero_professores,Supervisiona,Licença_2semanas,Licença_ano,trab1,trab2,trab3,trab4,trab5,trab6,trab7,trab8,trab9,trab10,trab11,trab12,trab13,trab14,trab15,trab16,trab17,trab18,trab19,trab20,trab21,trab22,trab23,trab24,trab25,trab26,trab27,trab28,trab29,trab30,trab31,trab32,atitrab1,atitrab2,atitrab3,atitrab4,atitrab5,atitrab6,atitrab7,atitrab8,atitrab9,atitrab10,atitrab11,atitrab12,atitrab13,atitrab14,atitrab15,atitrab16,atitrab17,atitrab18,atitrab19,atitrab20,be1,be2,be3,be4,be5,be6,be7,be8,be9,be10,be11,be12,be13,be14,be15,be16,be17,be18,be19,bes1,bes2,bes3,bes4,bes5,saude1,saude2,saude3,saude4,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,Escolcod,NomeEscola,Munic,Indiv,Populacao,PIB,IDHM,PIBPer,INVperc,Turma,Alunos,Professores,Investimento,TAMesc
2885,1484,ROVI054,Passo Fundo,E.M.E.I. Menino D,26.0,1.0,0.08,8.0,6.0,10.0,1.0,1.0,1.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,6.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,4.0,6.17,5.33,5.67,6.0,3.0,6.0,3.8,3.0,2.8,3.2,5.0,0.8,0.0,5.0,3.75,,,,,,,,,,,,,,
2886,1165,ERSE049,Passo Fundo,E.M.E.I. Nossa Se,38.0,2.0,5.0,,30.0,13.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,4.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,6.83,6.33,5.67,7.0,7.0,6.0,5.0,3.4,2.6,4.0,5.67,2.4,3.8,5.6,3.0,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2887,1215,IOOR148,Passo Fundo,E.M.E.I. Nossa Se,38.0,2.0,7.0,13.0,30.0,13.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,2.0,3.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,6.0,5.0,7.0,7.0,7.0,5.0,4.0,4.0,4.0,6.5,5.33,5.0,6.33,6.5,6.0,4.2,3.2,2.8,4.2,5.11,3.4,0.8,6.4,4.25,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2888,1236,IVFL951,Passo Fundo,E.M.E.I. Nossa Se,31.0,2.0,5.0,13.0,30.0,13.0,1.0,1.0,1.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,7.0,5.0,5.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,1.0,1.0,1.0,6.0,6.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,3.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,6.17,4.67,6.67,6.33,6.0,3.67,4.6,2.2,3.2,2.4,5.0,4.6,0.2,4.6,3.75,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2889,1238,IVJO018,Passo Fundo,E.M.E.I. Nossa Se,25.0,2.0,5.0,8.0,30.0,13.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,5.0,6.0,7.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,1.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,5.0,2.0,2.0,5.0,5.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,4.0,0.0,4.0,1.0,1.0,5.0,4.0,3.0,6.0,6.0,6.0,6.0,5.0,4.0,3.0,4.0,3.0,5.92,5.67,5.33,5.67,5.0,6.0,4.4,2.8,2.4,3.6,5.22,3.4,2.8,5.8,3.5,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2890,1239,IVJO165,Passo Fundo,E.M.E.I. Nossa Se,38.0,2.0,5.0,5.0,,13.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,2.0,2.0,3.0,3.0,,2.0,3.0,3.0,,2.0,5.0,3.0,4.0,,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,5.0,6.0,6.0,4.0,3.0,4.0,4.0,6.75,6.33,5.67,6.17,7.0,6.0,3.8,3.0,3.33,2.25,5.33,1.4,0.2,5.6,3.75,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2891,1279,LEOS648,Passo Fundo,E.M.E.I. Nossa Se,28.0,6.0,7.0,13.0,,13.0,1.0,2.0,2.0,6.0,6.0,6.0,6.0,2.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,6.0,6.0,5.0,5.0,6.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.0,4.0,3.0,3.0,4.0,5.5,5.67,5.67,6.0,6.0,6.0,3.4,2.0,1.8,2.2,4.44,5.6,1.0,5.2,3.5,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2892,1280,LETI758,Passo Fundo,E.M.E.I. Nossa Se,44.0,2.0,2.0,5.0,30.0,13.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,3.0,6.0,6.0,6.0,7.0,6.0,6.0,1.0,1.0,1.0,6.0,5.0,6.0,4.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,2.0,2.0,5.0,5.0,1.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,6.0,0.0,6.0,5.0,6.0,5.0,6.0,,4.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,6.42,6.0,4.67,6.17,5.5,5.33,4.8,3.0,3.0,4.2,4.11,5.25,0.0,4.6,1.0,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2893,1303,MAAD082,Passo Fundo,E.M.E.I. Nossa Se,37.0,2.0,3.0,12.0,6.0,13.0,1.0,1.0,2.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,1.0,1.0,1.0,5.0,6.0,6.0,5.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,1.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,6.17,5.67,5.67,5.83,5.5,5.67,4.2,2.2,3.0,3.2,5.56,2.8,1.2,5.2,4.5,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2894,1306,MAAL025,Passo Fundo,E.M.E.I. Nossa Se,44.0,1.0,5.0,15.0,44.0,13.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,6.0,6.0,7.0,6.0,6.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,6.92,6.67,6.33,7.0,6.0,6.33,4.4,3.0,3.0,3.6,6.0,0.2,0.0,4.2,5.0,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2895,1316,MAAN947,Passo Fundo,E.M.E.I. Nossa Se,36.0,4.0,5.0,16.0,30.0,13.0,2.0,1.0,2.0,7.0,6.0,7.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,5.0,5.0,1.0,4.0,4.0,5.0,1.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,3.0,6.0,3.0,3.0,5.0,0.0,0.0,6.0,0.0,1.0,5.0,5.0,5.0,6.0,6.0,5.0,2.0,5.0,5.0,6.58,6.33,5.33,6.67,7.0,6.0,4.0,2.0,3.4,4.6,5.33,4.0,1.4,5.4,4.25,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2896,1394,MEOL342,Passo Fundo,E.M.E.I. Nossa Se,34.0,2.0,5.0,6.0,30.0,13.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,5.0,2.0,4.0,4.0,5.0,2.0,4.0,3.0,5.0,1.0,3.0,4.0,5.0,1.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,5.0,5.0,2.0,3.0,2.0,3.0,6.58,6.33,7.0,6.83,7.0,6.0,4.6,1.6,3.6,4.0,5.67,2.2,0.6,5.6,2.5,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2897,1496,SICE701,Passo Fundo,E.M.E.I. Nossa Se,31.0,6.0,6.4,10.0,8.3,13.0,1.0,1.0,2.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,5.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,1.0,2.0,1.0,6.0,5.0,6.0,6.0,6.0,4.0,2.0,2.0,3.0,5.0,2.0,1.0,5.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,0.0,0.0,2.0,4.0,2.0,6.0,4.0,2.0,3.0,3.0,2.0,3.0,6.67,6.0,5.67,6.5,5.5,6.0,4.2,1.8,2.6,4.0,5.0,4.8,1.4,3.6,2.75,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2898,1520,TELO068,Passo Fundo,E.M.E.I. Nossa Se,46.0,1.0,5.0,5.0,44.0,13.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,3.0,3.0,4.0,1.0,5.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,3.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,4.0,7.0,7.0,7.0,4.0,3.0,4.0,3.0,7.0,7.0,7.0,6.67,7.0,7.0,3.6,2.6,3.0,3.0,5.67,4.0,0.4,6.4,3.5,109.0,E.M.E.I. Nossa Se,9.0,658.5,203275.0,39737.73,0.7759999999999999,0.2,2928.18,8.0,113.0,8.0,595226766.0699999,1.07
2899,1091,CANI974,Passo Fundo,E.M.E.I. O Mundo ,45.0,2.0,3.0,18.0,8.3,18.0,1.0,1.0,2.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,2.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,2.0,2.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,,5.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,5.83,5.67,4.33,5.67,6.0,4.67,3.4,3.6,2.8,2.4,4.67,5.0,0.8,3.5,2.5,110.0,E.M.E.I. O Mundo ,9.0,666.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,14.0,189.0,14.0,595226766.0699999,1.8500000000000003
2900,1101,CEJO676,Passo Fundo,E.M.E.I. O Mundo ,40.0,1.0,2.0,2.0,8.3,18.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,6.33,5.67,4.33,5.83,6.0,6.0,4.0,3.2,3.2,3.5,5.22,2.6,0.0,5.2,3.75,110.0,E.M.E.I. O Mundo ,9.0,666.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,14.0,189.0,14.0,595226766.0699999,1.8500000000000003
2901,1195,GUCA084,Passo Fundo,E.M.E.I. O Mundo ,33.0,2.0,11.0,15.0,40.0,18.0,2.0,2.0,1.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,5.0,5.0,6.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,5.0,6.17,6.0,5.67,6.33,6.0,5.33,3.4,3.2,2.8,3.8,5.44,5.0,0.0,6.0,4.0,110.0,E.M.E.I. O Mundo ,9.0,666.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,14.0,189.0,14.0,595226766.0699999,1.8500000000000003
2902,1287,LIHE754,Passo Fundo,E.M.E.I. O Mundo ,28.0,1.0,5.0,6.0,30.0,18.0,1.0,1.0,2.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,3.0,3.0,3.0,4.0,5.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,6.0,6.0,5.0,3.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,0.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,3.0,0.0,0.0,3.0,6.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,6.5,6.33,3.0,6.17,6.0,4.67,4.2,3.0,2.8,3.8,3.44,5.2,2.2,3.8,2.25,110.0,E.M.E.I. O Mundo ,9.0,666.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,14.0,189.0,14.0,595226766.0699999,1.8500000000000003
2903,1337,MAGE233,Passo Fundo,E.M.E.I. O Mundo ,31.0,1.0,5.0,10.0,33.0,18.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,7.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,5.0,5.0,7.0,6.67,7.0,6.83,7.0,6.67,4.8,3.8,5.0,4.4,4.78,3.2,0.0,6.8,4.5,110.0,E.M.E.I. O Mundo ,9.0,666.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,14.0,189.0,14.0,595226766.0699999,1.8500000000000003
2904,1407,NAAL951,Passo Fundo,E.M.E.I. O Mundo ,58.0,1.0,3.0,5.0,10.0,18.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,1.0,,7.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,6.0,5.0,6.0,3.0,5.0,3.0,6.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,1.0,3.0,6.0,4.0,4.0,3.0,3.0,4.0,6.5,5.0,3.67,5.5,4.0,4.67,4.2,4.6,3.0,2.8,4.78,4.0,2.2,3.8,3.5,110.0,E.M.E.I. O Mundo ,9.0,666.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,14.0,189.0,14.0,595226766.0699999,1.8500000000000003
2905,1451,ORMA181,Passo Fundo,E.M.E.I. O Mundo ,43.0,3.0,5.0,22.0,30.0,18.0,1.0,1.0,2.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,7.0,4.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,2.0,1.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,6.0,3.0,4.0,3.0,4.0,4.0,6.0,5.33,4.67,5.83,6.0,5.0,4.4,2.4,2.8,3.6,5.11,2.6,0.0,5.0,3.75,110.0,E.M.E.I. O Mundo ,9.0,666.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,14.0,189.0,14.0,595226766.0699999,1.8500000000000003
2906,1483,ROVA641,Passo Fundo,E.M.E.I. O Mundo ,28.0,2.0,6.0,8.0,30.0,18.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,2.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,5.0,6.0,5.0,2.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,4.0,1.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,6.0,3.0,6.0,0.0,6.0,6.0,5.0,5.0,6.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,6.92,4.33,1.67,6.83,3.5,5.67,4.8,3.4,2.8,4.0,2.67,5.6,2.0,3.0,3.75,110.0,E.M.E.I. O Mundo ,9.0,666.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,14.0,189.0,14.0,595226766.0699999,1.8500000000000003
2907,1486,SAAD955,Passo Fundo,E.M.E.I. O Mundo ,26.0,1.0,5.0,9.0,44.0,18.0,1.0,1.0,1.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,1.0,1.0,7.0,7.0,6.0,5.0,6.0,5.0,2.0,1.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0,6.0,6.0,1.0,3.0,3.0,3.0,3.0,6.25,4.33,2.0,5.83,7.0,5.67,4.8,2.4,2.2,3.2,5.44,2.4,1.2,4.2,3.0,110.0,E.M.E.I. O Mundo ,9.0,666.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,14.0,189.0,14.0,595226766.0699999,1.8500000000000003
2908,2947,GLRO072,Passo Fundo,E.M.E.I. Raio de ,32.0,6.0,3.0,6.0,55.0,6.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,4.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.67,5.67,6.67,7.0,7.0,5.0,2.8,3.4,4.4,5.33,1.0,0.8,6.6,6.0,79.0,E.M.E.I Raio de L,9.0,596.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,6.0,109.0,6.0,595226766.07,0.88
2909,2948,CADI992,Passo Fundo,E.M.E.I. Raio de ,42.0,2.0,6.0,10.0,30.0,8.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,1.0,1.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,3.0,6.0,5.0,5.0,5.0,0.0,1.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.67,5.67,5.67,5.5,5.67,4.0,4.0,2.8,3.0,5.22,4.8,2.2,5.0,4.0,79.0,E.M.E.I Raio de L,9.0,596.5,203275.0,39737.73,0.7759999999999999,0.1999999999999999,2928.18,6.0,109.0,6.0,595226766.07,0.88
