Código;Município;escola1;Numero_escolas_trabalha;Escola_resp_Quest;Tipo_escola;Niveis_escola;Idade;Sexo;Formação;Área_Ed_Inf;Área_EF_finais;Área_EF_iniciais;Área_Ens_Médio;Área_Ens_Téc;Contrato;Outro_qual;Tempo_Escola;Tempo_profissão;Hrs_semanais;Numero_professores;Supervisiona;Licença_2semanas;Porquê_A;Licença_ano;Quantotempo;Porquê_B;trab1;trab2;trab3;trab4;trab5;trab6;trab7;trab8;trab9;trab10;trab11;trab12;trab13;trab14;trab15;trab16;trab17;trab18;trab19;trab20;trab21;trab22;trab23;trab24;trab25;trab26;trab27;trab28;trab29;trab30;trab31;trab32;atitrab1;atitrab2;atitrab3;atitrab4;atitrab5;atitrab6;atitrab7;atitrab8;atitrab9;atitrab10;atitrab11;atitrab12;atitrab13;atitrab14;atitrab15;atitrab16;atitrab17;atitrab18;atitrab19;atitrab20;be1;be2;be3;be4;be5;be6;be7;be8;be9;be10;be11;be12;be13;be14;be15;be16;be17;be18;be19;bes1;bes2;bes3;bes4;bes5;saude1;saude2;saude3;saude4;MPS;IPPS;IOPS;ISP;CAFC;VSP;ARE;DED;ARS;AED;Engagement;Exaustao;Cinismo;SCV;Saude
ADMA496;Erechim;E.M.E.F. Othelo Rosa;1;E.M.E.F. Othelo Rosa;1;2;26;2;2;0;1;1;0;0;1;;3,000000000000000;3,000000000000000;40,000000000000000;80;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;2;7;7;7;7;5;5;6;7;1;1;1;7;7;7;7;7;4;1;5;4;5;1;5;5;5;5;5;5;5;1;5;5;2;3;5;5;5;5;6;5;5;5;5;6;6;5;5;6;0;0;0;0;0;0;0;7;2;2;6;2;4;3;3;3;7,00;7,00;5,33;6,17;7,00;7,00;4,20;2,20;5,00;4,80;5,33;3,20;0,00;3,80;3,25
ALAI898;Erechim;E.M.E.I. Estevam Carraro;1;E.M.E.I. Estevam Carraro;1;1;35;2;1;1;0;0;0;0;1;;6,000000000000000;6,000000000000000;40,000000000000000;17;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;5;6;5;5;6;4;7;6;4;5;6;6;4;6;2;2;2;6;5;4;5;5;5;2;4;3;5;2;2;2;4;3;3;2;4;5;2;2;5;3;4;3;5;5;5;6;6;5;6;6;5;0;3;5;0;0;0;0;5;0;3;2;3;5;5;2;3;3;3;3;6,75;5,33;5,67;5,17;5,50;4,67;4,60;3,00;3,00;2,40;5,44;1,60;1,60;3,40;3,00
ALAJ898;Erechim;E.M.E.I. Estevam  Carraro;1;E.M.E.I. Estevam  Carraro;1;1;34;2;1;1;0;0;0;0;1;;5,000000000000000;5,000000000000000;40,000000000000000;18;2;1;;2;10;Lesão no tornozelo esquerdo.;7;7;7;7;7;6;7;7;7;7;6;7;5;5;5;5;7;7;7;7;7;6;6;7;2;2;2;7;5;4;6;5;5;4;3;3;5;1;1;2;4;3;4;3;3;3;1;4;4;5;5;2;5;5;5;6;6;5;5;5;5;3;5;3;3;0;0;0;2;1;1;5;4;4;5;7;3;2;2;3;6,83;5,00;6,33;6,67;6,00;5,00;4,20;3,20;2,80;2,80;5,22;2,80;0,80;5,00;2,50
ALER155;Erechim;E.M.E.F. Cristo Rei;1;E.M.E.F. Cristo Rei;1;2;56;2;5;1;0;0;0;0;1;;17,000000000000000;4,000000000000000;50,000000000000000;50;1;1;;1;;;7;7;7;7;6;6;6;7;7;7;5;6;6;5;6;6;4;3;7;6;4;4;5;3;2;1;1;6;7;4;4;5;4;3;2;3;3;3;4;3;4;4;4;3;5;3;4;3;3;2;4;4;5;5;6;3;5;5;5;6;6;3;3;5;1;1;0;0;1;0;0;5;4;5;5;3;3;3;2;3;6,50;5,67;4,33;4,83;6,50;4,33;3,80;3,00;3,60;3,20;5,11;2,60;0,20;4,40;2,75
ALJO369;Erechim;E.M.E.I. São Cristóvão;1;E.M.E.I. São Cristóvão;1;1;48;2;1;1;0;0;0;0;1;;10,000000000000000;20,000000000000000;#NULO!;33;2;1;;1;;;7;7;7;7;7;6;6;6;6;6;7;7;7;6;6;1;4;6;6;6;6;6;6;6;2;2;2;6;6;6;6;6;5;5;3;3;5;5;2;5;5;2;3;5;5;5;3;5;3;3;5;5;5;6;5;3;3;6;6;6;5;5;6;6;6;6;0;0;0;0;0;5;3;2;5;2;2;2;2;2;6,58;6,33;3,67;6,00;6,00;6,00;4,60;4,00;3,20;4,60;5,00;5,80;0,00;3,40;2,00
ALJO731;Erechim;E.M.E.F. Cristo Rei;2;E.M.E.F. Cristo Rei;1;2;40;2;2;1;0;0;0;0;1;;19,000000000000000;20,000000000000000;20,000000000000000;50;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;6;5;5;5;7;5;7;7;7;7;7;7;1;1;1;1;7;7;7;7;4;4;3;2;3;1;3;4;3;1;5;1;4;1;5;4;4;1;5;5;5;5;5;5;5;5;6;6;0;3;5;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;7,00;5,33;5,67;7,00;4,00;7,00;3,60;1,60;4,20;3,20;4,67;1,60;0,00;5,00;5,00
ALJU821;Erechim;E.M.E.F. Cristo Rei;2;E.M.E.F. Cristo Rei;1;2;31;2;2;0;1;1;0;0;1;;6,000000000000000;8,000000000000000;40,000000000000000;50;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;2;6;6;7;6;6;6;6;6;1;1;2;7;6;6;6;6;5;3;3;3;4;4;2;3;4;2;3;3;4;2;2;3;3;3;3;4;6;5;4;5;5;4;5;5;5;1;5;3;2;1;0;0;1;0;0;5;5;5;7;5;3;4;4;4;7,00;6,00;4,67;6,17;6,50;6,00;4,00;2,80;2,60;3,20;4,89;2,40;0,20;5,40;3,75
ALLA759;Erechim;E.M.E.F. Othelo Rosa;1;E.M.E.F. Othelo Rosa;1;2;34;2;6;1;0;0;0;0;1;;3,000000000000000;6,000000000000000;20,000000000000000;60;1;1;;2;15;Procedimento.;7;7;7;7;7;6;7;7;7;7;6;6;6;7;5;7;6;6;6;6;6;6;6;6;1;1;1;7;6;6;6;6;5;3;3;3;5;3;4;2;4;3;4;3;4;3;3;2;3;3;4;4;5;6;6;6;6;6;6;6;6;6;5;3;0;0;0;1;1;0;0;6;5;6;6;6;3;3;4;3;6,75;6,00;6,33;6,00;6,50;6,00;4,20;3,00;3,60;2,80;5,89;2,80;0,40;5,80;3,25
ALOD824;Erechim;E.M.E.F. D. Pedro II;1;E.M.E.F. D. Pedro II;1;2;29;2;3;0;1;1;0;0;1;;1,000000000000000;5,000000000000000;40,000000000000000;52;1;1;;1;;;7;7;7;6;6;5;4;6;6;7;5;6;5;5;4;2;4;3;5;6;5;6;5;4;1;1;1;6;5;4;5;4;5;3;3;1;4;3;3;4;4;3;2;2;5;4;2;5;2;2;3;3;3;3;5;4;3;6;5;5;5;5;6;4;4;5;3;5;4;3;2;4;4;2;3;2;4;3;3;4;6,00;4,67;3,00;5,17;5,50;4,33;4,00;3,00;2,60;3,00;4,33;4,80;3,40;3,00;3,50
ALOS087;Erechim;E.M.E.F. Othelo Rosa;1;E.M.E.F. Othelo Rosa;1;2;46;2;2;0;1;1;0;0;1;;23,000000000000000;26,000000000000000;40,000000000000000;50;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;7;5;5;5;5;5;5;6;6;6;5;4;4;2;1;1;7;7;6;5;6;5;3;2;3;5;3;1;3;4;3;3;3;5;3;1;1;4;3;3;3;5;5;5;5;5;3;6;6;5;3;4;1;1;1;1;1;1;0;0;6;4;5;7;6;4;4;4;4;6,92;5,00;5,00;5,17;7,00;5,67;4,60;3,00;2,00;2,60;5,00;2,00;0,60;5,60;4,00
ANAN855;Erechim;E.M.E.F. Luiz Badalotti;1;E.M.E.F. Luiz Badalotti;1;2;63;2;1;0;0;1;0;0;1;;11,000000000000000;30,000000000000000;20,000000000000000;137;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;1;1;1;7;6;7;7;7;5;4;5;3;5;2;4;4;4;#NULO!;4;1;5;#NULO!;1;4;5;2;2;4;6;6;6;6;6;6;6;6;6;0;1;0;0;1;0;0;0;0;0;7;6;7;7;6;5;5;5;5;7,00;7,00;7,00;6,83;6,50;7,00;4,80;2,67;3,20;3,20;6,00;0,40;0,00;6,60;5,00
ANBE686;Erechim;E.M. de Belas Artes;1;E.M. de Belas Artes;1;5;43;2;2;0;0;0;0;0;1;;20,000000000000000;22,000000000000000;40,000000000000000;30;#NULO!;1;;1;;;6;6;7;6;6;6;6;7;6;6;6;7;7;6;6;5;5;6;6;6;6;6;5;5;2;2;2;5;6;6;5;6;5;3;5;4;5;1;2;5;4;2;2;3;5;3;3;3;4;2;3;4;5;5;6;5;5;5;5;6;5;5;2;2;5;5;1;0;4;0;0;5;5;5;6;6;4;3;4;4;6,25;6,33;5,33;5,67;5,50;5,67;4,60;2,20;3,00;3,80;5,22;3,80;1,00;5,40;3,75
ANCL537;Erechim;CEJA;1;CEJA;1;3;33;2;3;0;1;0;0;0;1;;7,000000000000000;7,000000000000000;20,000000000000000;15;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5;7;7;5;5;5;5;5;5;2;2;2;1;7;5;5;5;4;3;5;5;5;3;2;4;5;2;3;4;5;3;3;4;3;2;4;3;5;5;4;5;5;5;5;5;5;4;4;3;3;3;1;1;5;0;0;6;5;6;6;6;4;3;4;4;7,00;6,33;6,33;5,00;4,00;5,00;4,40;2,60;3,40;4,00;4,89;3,40;1,40;5,80;3,75
ANDE080;Erechim;E.M.E.I. Vera Sass;1;E.M.E.I. Vera Sass;1;1;32;2;1;1;0;0;0;0;1;;4,000000000000000;4,300000000000000;40,000000000000000;23;2;1;;1;;;7;6;6;7;6;6;6;6;6;6;5;7;7;7;5;6;6;6;7;7;7;6;6;6;1;2;2;6;6;5;6;5;4;2;5;5;4;3;5;3;4;3;5;5;4;2;2;4;2;2;4;4;5;6;4;5;6;6;5;6;6;4;5;5;3;3;0;0;0;3;3;3;2;5;5;3;4;2;2;2;6,17;6,33;6,00;6,50;6,00;5,33;3,60;2,40;4,20;4,20;5,44;4,00;1,20;3,60;2,50
ANFR168;Erechim;E.M.E.F. D. Pedro II;2;E.M.E.F. D. Pedro II;1;2;45;2;1;0;0;1;0;0;1;;1,000000000000000;#NULO!;20,000000000000000;52;1;1;;1;;;5;3;5;6;6;6;6;6;6;6;5;5;6;3;3;2;2;3;5;6;5;5;5;5;1;1;1;3;5;5;5;5;4;3;2;1;4;3;1;1;5;3;3;3;4;3;1;4;4;3;3;3;5;5;3;5;5;5;3;5;5;5;6;6;6;6;0;0;2;2;2;6;5;6;6;6;3;3;3;3;5,42;4,00;2,33;5,17;4,00;5,00;4,20;3,00;2,00;2,40;4,56;5,80;1,20;5,80;3,00
ANLE059;Erechim;E.M.E.I. Vera Sass;1;E.M.E.I. Vera Sass;1;1;30;2;2;1;0;0;0;0;1;;4,000000000000000;10,000000000000000;40,000000000000000;23;2;1;;1;;;6;7;7;6;6;6;6;6;6;7;6;6;6;6;7;5;7;7;6;5;6;5;5;5;1;3;1;6;6;6;6;6;4;4;5;4;5;3;3;3;4;2;4;3;4;3;3;4;4;3;5;4;5;5;3;5;5;6;6;6;3;5;5;5;3;4;1;1;1;1;2;5;5;3;6;3;4;4;3;4;6,25;6,33;6,33;5,33;6,00;6,00;4,20;3,00;4,00;3,60;4,89;4,40;1,20;4,40;3,75
ANLE198;Erechim;E.M.E.I. São Cristóvão;1;E.M.E.I. São Cristóvão;1;1;26;2;2;1;0;0;0;0;1;;6,000000000000000;8,000000000000000;40,000000000000000;33;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;7;7;7;7;7;7;1;1;1;7;7;7;5;5;4;1;4;5;4;2;3;4;4;2;2;5;5;2;4;3;2;2;4;4;6;6;5;5;6;5;6;6;5;5;6;5;5;5;1;1;1;1;1;6;1;1;5;3;3;3;4;3;7,00;7,00;6,33;7,00;7,00;5,67;3,80;1,80;3,40;4,20;5,56;5,20;1,00;3,20;3,25
ANMO097;Erechim;E.M.E.F. Othelo Rosa;1;E.M.E.F. Othelo Rosa;1;2;54;2;1;0;0;1;0;0;1;;21,000000000000000;38,000000000000000;20,000000000000000;50;1;1;;1;;;7;7;7;6;5;7;7;7;7;7;6;7;7;7;5;5;5;5;6;6;6;5;4;4;1;1;1;7;7;6;5;6;5;3;2;3;5;3;1;2;4;3;3;3;5;3;1;1;4;3;4;3;5;5;5;5;5;3;5;6;6;3;5;1;1;1;0;1;0;0;0;6;4;5;7;6;4;4;4;4;6,67;6,33;5,00;5,17;7,00;5,67;4,60;3,00;2,20;2,40;5,00;2,20;0,20;5,60;4,00
ANOS002;Erechim;E.M.E.F. Luiz Badalotti;1;E.M.E.F. Luiz Badalotti;1;2;39;2;2;0;1;1;0;0;1;;4,000000000000000;17,000000000000000;20,000000000000000;137;1;1;;2;3;Filho doente.;7;7;7;7;6;6;6;6;7;6;7;7;7;7;6;6;3;3;6;6;6;4;4;5;1;2;1;7;7;5;5;4;5;1;1;4;4;4;1;2;5;3;2;3;5;2;3;4;2;3;5;5;5;5;5;5;5;6;6;6;6;6;5;5;5;5;0;0;6;0;0;5;5;5;5;2;4;4;4;4;6,58;6,67;4,00;5,17;7,00;4,67;4,20;2,60;2,40;3,60;5,44;5,20;1,20;4,40;4,00
AUOT602;Erechim;E.M.E.F. D. Pedro II;1;EMEF D. Pedro II;1;2;55;2;2;0;1;0;0;0;1;;19,000000000000000;22,000000000000000;20,000000000000000;52;1;1;;1;;;7;7;7;6;6;6;6;7;6;6;6;6;6;6;5;5;5;6;6;6;6;6;4;6;1;1;1;6;6;6;6;5;5;4;3;4;5;4;2;5;5;4;3;5;5;4;3;4;3;2;4;5;5;5;3;5;6;5;5;6;1;3;5;1;0;1;0;0;1;0;0;5;5;5;5;3;3;2;1;3;6,33;5,67;5,33;5,67;6,00;5,67;4,60;3,60;3,00;4,60;4,56;2,00;0,20;4,60;2,25
AVEM004;Erechim;E.M.E.F. Othelo Rosa;1;E.M.E.F. Othelo Rosa;1;2;49;2;6;1;0;1;0;0;1;;14,000000000000000;17,000000000000000;40,000000000000000;#NULO!;1;1;;1;;;7;7;7;7;7;7;5;5;5;7;6;7;5;5;5;5;4;5;7;7;7;6;7;6;1;1;1;7;7;6;6;6;5;2;5;4;5;3;3;3;5;4;4;5;5;4;1;5;5;2;3;5;5;6;6;5;6;6;6;6;5;3;5;5;0;0;0;0;1;0;0;6;6;6;6;6;3;2;2;2;6,42;5,00;4,67;6,67;7,00;6,00;5,00;3,00;3,20;4,40;5,67;2,60;0,20;6,00;2,25
BEAR397;Erechim;E.M.E.F. Othelo Rosa;2;E.M.E.F. Othelo Rosa;1;2;48;2;1;0;0;1;0;0;1;;24,000000000000000;26,000000000000000;36,000000000000000;65;1;1;;1;;;6;6;6;6;5;5;6;6;6;6;6;6;6;6;3;6;6;6;5;5;6;6;6;5;2;2;#NULO!;6;4;5;5;5;3;3;2;3;3;4;3;2;3;3;3;3;4;4;3;2;3;3;4;3;3;3;5;3;1;2;1;3;3;3;6;6;6;5;1;3;3;1;1;2;5;3;5;2;2;2;2;2;5,83;5,00;6,00;5,50;5,00;5,00;3,20;3,40;3,00;2,60;2,67;5,20;1,80;3,40;2,00
BELU224;Erechim;E.M.E.F. Caras Pintadas;1;E.M.E.F. Caras Pintadas;1;2;31;2;2;1;0;0;0;0;1;;5,000000000000000;6,000000000000000;20,000000000000000;71;2;1;;1;;;6;6;6;7;5;6;6;7;7;7;6;6;6;7;7;7;5;5;7;6;6;6;6;6;1;1;2;5;6;6;6;5;5;1;4;4;4;2;3;3;4;1;3;4;4;4;2;4;3;2;5;5;5;5;6;4;5;6;5;6;6;5;5;3;0;3;0;0;1;0;0;5;4;6;6;4;2;2;2;2;6,25;6,67;5,67;6,17;5,50;5,67;4,00;2,00;3,40;4,00;5,33;3,20;0,20;5,00;2,00
BENI087;Erechim;E.M.E.I. Lucas Vezzaro;1;E.M.E.I. Lucas Vezzaro;1;1;28;2;2;1;0;0;0;0;1;;5,000000000000000;7,000000000000000;4,000000000000000;28;1;1;;1;;;7;6;6;6;6;6;6;7;7;7;5;5;6;6;6;3;6;6;6;6;5;5;5;5;1;1;1;6;6;6;6;6;4;3;4;4;4;3;4;3;4;3;2;4;5;4;4;4;3;3;5;4;5;5;6;5;5;6;5;6;6;1;5;4;0;3;1;1;3;0;0;5;3;5;5;4;4;3;2;3;6,17;6,00;5,00;5,33;6,00;6,00;4,00;3,20;3,80;3,80;5,44;2,60;1,00;4,40;3,00
BEPE743;Erechim;E.M.E.F. Othelo Rosa;1;E.M.E.F. Othelo Rosa;1;2;42;2;2;0;0;1;0;0;1;;8,000000000000000;24,000000000000000;20,000000000000000;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;4;1;1;6;7;6;5;5;5;1;1;1;7;6;5;4;6;5;3;2;3;5;4;3;3;5;3;1;5;5;3;4;5;5;4;4;4;5;4;5;5;3;5;5;5;5;6;6;3;5;5;3;3;4;3;3;6;4;5;5;5;3;3;3;3;7,00;7,00;2,00;5,67;6,50;5,00;5,00;3,40;2,80;4,00;4,67;5,00;3,20;5,00;3,00
BRPE782;Erechim;E.M.E.F. Cristo Rei;1;E.M.E.F. Cristo Rei;1;2;65;2;1;1;0;0;0;0;1;;20,000000000000000;30,000000000000000;40,000000000000000;50;1;1;;1;;;7;7;7;6;7;7;6;7;7;7;7;7;5;4;6;2;1;2;7;7;7;7;6;6;1;1;1;7;7;6;6;5;5;1;5;5;5;4;3;4;4;2;3;5;4;1;1;5;3;3;3;5;6;6;6;5;6;6;6;6;6;1;3;0;1;0;3;0;6;0;0;7;6;7;7;7;5;5;4;5;6,83;5,00;1,67;6,67;7,00;5,67;4,20;2,20;3,00;4,80;5,89;1,00;1,80;6,80;4,75
CACO325;Erechim;E.M.E.F. Cristo Rei;2;E.M.E.F. Cristo Rei;1;2;68;2;1;0;1;0;0;0;1;;15,000000000000000;49,000000000000000;20,000000000000000;50;1;1;;1;;;6;7;6;5;5;5;5;5;6;7;5;4;3;3;2;4;2;3;6;5;5;4;4;4;1;1;1;7;6;6;6;6;5;3;5;5;5;5;5;4;4;4;4;5;5;4;3;2;2;2;2;5;6;5;4;5;6;6;6;6;6;0;1;0;1;0;0;0;1;0;0;6;5;5;5;6;4;4;3;3;5,50;2,67;3,00;4,67;6,50;6,00;4,20;3,60;3,80;4,20;5,56;0,40;0,20;5,40;3,50
CAER034;Erechim;E.M.E.I. Vera Sass;1;E.M.E.I. Vera Sass;1;1;47;2;2;1;0;0;0;0;1;;2,000000000000000;27,000000000000000;8,000000000000000;23;2;2;Virose.;2;5;Virose.;7;7;7;7;7;7;6;6;7;7;7;6;6;6;6;7;7;7;7;7;6;6;6;6;1;1;1;1;1;3;5;4;5;3;2;5;5;3;2;3;4;4;4;2;3;3;2;4;2;3;4;5;5;6;6;4;5;4;1;6;5;1;5;0;3;0;#NULO!;1;#NULO!;6;6;7;4;7;6;4;3;3;3;3;6,75;6,00;7,00;6,33;1,00;4,00;3,80;3,20;2,80;3,80;4,67;1,80;4,33;5,60;3,00
CAER975;Erechim;E.M.E.F. Caras Pintadas;1;E.M.E.F. Caras Pintadas;1;2;35;2;2;2;1;0;0;0;1;;9,000000000000000;10,000000000000000;40,000000000000000;71;1;1;;1;;;7;6;6;6;6;6;6;6;7;7;6;7;6;6;7;5;4;4;6;6;7;6;6;6;1;1;1;6;6;6;5;6;5;3;1;3;4;2;2;3;4;2;2;2;4;3;1;2;5;3;4;4;5;5;5;3;5;5;3;6;6;6;6;5;5;6;1;1;1;0;0;2;4;4;5;5;5;3;5;5;6,33;6,33;4,33;6,17;6,00;5,67;4,40;2,60;2,00;2,80;4,78;5,60;0,60;4,00;4,50
CAJO689;Erechim;CEJA;2;CEJA;1;3;42;1;3;0;1;0;1;0;2;;6,800000000000000;10,000000000000000;50,000000000000000;15;1;1;;1;;;7;6;6;6;6;6;6;6;6;6;5;6;5;5;2;2;2;2;5;6;6;6;6;6;1;1;1;6;5;6;6;6;5;2;2;2;5;4;2;3;4;4;1;2;4;2;2;1;5;3;4;3;5;6;6;6;6;6;6;6;6;0;5;1;0;0;1;0;1;0;0;7;6;7;7;7;5;4;4;4;6,00;4,00;2,00;5,83;5,50;6,00;4,60;3,00;2,20;2,20;5,89;1,20;0,40;6,80;4,25
CANE758;Erechim;E.M.E.F. Luiz Badalotti;1;E.M.E.F. Luiz Badalotti;1;2;26;2;1;0;0;1;0;0;1;;4,000000000000000;#NULO!;10,000000000000000;#NULO!;2;1;;1;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;3;5;5;2;2;3;5;2;3;3;2;2;4;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;3;5;2,00;3,33;5,33;5,00;5,00;5,00;4,40;2,80;3,40;4,20;4,56;5,00;5,00;5,00;3,75
CAVA502;Erechim;E.M. de Belas Artes;1;E.M. de Belas Artes;1;5;48;2;2;0;0;0;0;0;1;;15,000000000000000;16,000000000000000;40,000000000000000;29;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;7;7;7;7;7;7;1;1;1;7;7;6;7;7;7;5;4;5;5;5;4;5;5;5;2;3;4;5;2;4;5;5;2;2;5;6;6;5;6;6;6;6;6;6;1;0;0;0;0;0;0;0;0;0;7;6;7;7;7;5;5;4;5;7,00;6,67;6,67;6,00;6,50;7,00;5,00;2,80;3,80;4,80;5,89;0,20;0,00;6,80;4,75
CEAN681;Erechim;E.M.E.F. D. Pedro II;1;EMEF D. Pedro II;1;2;34;2;1;0;0;1;0;0;1;;3,000000000000000;3,000000000000000;40,000000000000000;52;1;1;;1;;;7;6;6;6;7;7;6;6;6;6;6;6;6;6;6;5;5;4;5;5;4;4;4;5;2;2;2;4;5;5;4;4;4;2;3;3;3;2;3;3;3;3;2;3;3;3;1;5;2;3;2;3;5;5;5;4;5;4;5;5;5;1;4;1;1;1;0;0;1;0;0;5;5;5;5;5;2;2;2;2;6,25;6,00;4,67;4,50;4,50;4,33;3,00;2,60;2,20;3,40;4,78;1,60;0,20;5,00;2,00
CEAR455;Erechim;E.M.E.F. Caras Pintadas;1;E.M.E.F. Caras Pintadas;1;2;59;2;2;1;0;1;0;0;1;;21,000000000000000;28,000000000000000;40,000000000000000;71;1;1;;1;;;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;4;4;4;4;5;3;4;3;2;3;4;2;2;4;4;3;4;2;4;4;0;4;6;5;6;6;5;5;5;5;5;5;5;5;5;5;5;6;2;2;3;1;5;5;5;5;6,00;6,00;6,00;6,00;6,00;6,00;4,20;3,40;3,40;3,20;4,44;5,00;5,00;2,80;5,00
CECL112;Erechim;E.M.E.I. D. João A. Hoffmann;1;E.M.E.I. D. João A. Hoffmann;1;1;25;2;6;1;0;0;0;0;1;;3,000000000000000;7,000000000000000;40,000000000000000;18;1;1;;1;;;7;7;6;7;7;6;5;6;7;7;7;7;7;6;6;7;6;7;7;7;6;6;7;7;1;2;2;6;6;6;6;6;4;3;4;5;5;3;3;4;5;2;5;5;4;3;3;5;3;3;4;4;5;5;5;5;6;5;6;6;5;3;5;3;1;0;0;0;1;0;0;6;6;7;6;6;4;4;5;4;6,58;6,33;6,67;6,67;6,00;6,00;4,20;2,80;3,80;4,60;5,33;2,40;0,20;6,20;4,25
CLCE779;Erechim;E.M.E.F. Othelo Rosa;1;E.M.E.F. Othelo Rosa;1;2;25;2;2;1;0;0;0;0;1;;5,000000000000000;6,000000000000000;40,000000000000000;60;1;1;;2;5;Doenças alérgicas.;7;7;7;7;5;7;7;7;7;7;6;6;6;6;6;7;6;4;5;6;6;6;6;6;6;6;2;6;6;6;4;2;5;1;3;2;4;2;1;2;4;2;3;3;5;4;2;5;3;1;4;3;3;4;2;4;4;6;5;4;0;6;5;4;4;4;0;0;1;0;0;4;4;4;4;4;2;2;3;3;6,67;6,00;5,67;5,83;6,00;4,00;4,20;2,00;2,60;3,00;3,56;4,60;0,20;4,00;2,50
CLCL354;Erechim;E.M.E.I. São Cristóvão;1;E.M.E.I. São Cristóvão;1;1;24;2;5;1;0;0;0;0;1;;5,000000000000000;6,000000000000000;20,000000000000000;33;1;1;;1;;;5;5;6;6;6;6;6;6;6;6;6;6;5;6;5;5;5;5;6;6;6;6;6;6;6;1;1;6;6;6;6;6;5;2;4;4;4;2;3;2;4;5;2;2;5;2;2;2;3;3;3;3;5;6;6;6;6;6;6;6;5;5;5;3;3;3;0;0;2;0;0;6;4;6;6;4;4;4;4;4;5,83;5,33;5,00;6,00;6,00;6,00;4,20;2,80;2,80;2,60;5,78;3,80;0,40;5,20;4,00
CLDA434;Erechim;E.M.E.F. Luiz Badalotti;2;E.M.E.F. Luiz Badalotti;1;2;39;2;2;0;1;0;0;0;1;;5,000000000000000;18,000000000000000;20,000000000000000;137;1;1;;1;;;7;7;7;7;6;6;6;5;5;6;7;7;7;7;6;5;5;4;7;5;6;6;7;5;1;1;1;5;6;4;3;1;2;4;1;1;2;4;1;1;2;3;1;1;3;2;1;3;5;4;3;2;3;3;1;3;1;5;5;3;6;5;5;5;5;5;2;3;0;1;0;4;5;5;7;5;3;3;3;3;6,33;6,67;4,67;6,00;5,50;2,67;2,80;3,40;1,40;1,60;3,33;5,00;1,20;5,20;3,00
CLFR871;Erechim;E.M. de Belas Artes;1;E.M. de Belas Artes;1;5;43;2;5;0;1;0;1;0;3;Concurso.;13,000000000000000;15,000000000000000;30,000000000000000;30;2;1;;2;;Filho doente.;7;7;7;7;5;6;6;7;7;7;6;6;6;6;6;5;5;3;7;6;6;6;6;6;1;1;1;6;6;5;3;5;5;4;4;5;5;4;4;4;4;3;3;4;5;3;4;5;3;4;5;5;5;5;3;3;3;6;3;6;5;6;6;3;3;5;3;5;3;5;6;6;5;6;7;6;3;2;2;3;6,50;6,00;4,33;6,17;6,00;4,33;4,40;3,60;4,00;4,60;4,33;4,60;4,40;6,00;2,50
CLIMI446;Erechim;E.M.E.I. São Cristóvão;2;E.M.E.I. São Cristóvão;1;1;30;2;2;1;0;0;0;0;1;;4,000000000000000;12,000000000000000;40,000000000000000;33;1;1;;1;;;7;7;7;7;7;6;5;5;5;7;6;7;7;5;4;5;5;6;7;7;7;7;7;7;1;1;1;7;7;7;5;5;5;4;4;4;5;4;2;3;5;4;2;5;4;4;5;3;2;3;5;5;5;5;5;5;5;6;6;6;6;5;6;5;3;3;1;1;6;0;0;7;6;7;7;6;5;5;5;5;6,33;5,33;5,33;7,00;7,00;5,67;4,20;3,80;3,60;4,00;5,44;4,40;1,60;6,60;5,00
CLJU290;Erechim;E.M.E.I. São Cristóvão;1;E.M.E.I. São Cristóvão;1;1;37;2;2;1;0;0;0;0;1;;6,000000000000000;11,000000000000000;20,000000000000000;33;1;1;;1;;;6;5;6;7;6;5;6;6;6;6;5;5;5;5;5;4;6;6;5;4;5;4;4;4;1;1;1;5;4;4;5;6;5;2;3;2;4;3;3;3;4;1;2;2;5;2;2;2;3;2;3;3;5;6;5;5;6;6;6;6;0;1;5;5;1;1;0;0;0;0;0;6;6;6;6;6;4;3;4;3;5,75;5,00;5,33;4,33;4,50;5,00;4,20;2,00;2,60;2,40;5,00;2,60;0,00;6,00;3,50
